git_hash=55c2d9c;execution date=20240624_092201;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0x3ebb6d85_2;0;0;0;-1;3e-07;37520.6
0x21ff63c0a_2;0;0;0;-1;3.91e-07;37520.6
0x39cea24a8_2;0;0;0;-1;7.72e-07;37520.6
0xba6d1a182_2;0;0;0;-1;3.01e-07;37520.6
0xbe6f6a1c3_1;0;0;0;-1;4.91e-07;37520.6
0x16227e10e_0;0;0;0;-1;2.21e-07;37520.6
0xf37e0c32_2;0;0;0;-1;4.51e-07;37520.6
0x79056c41e_2;0;0;0;-1;2.3e-07;37520.6
0x4a7397a29_0;0;0;0;-1;5.31e-07;37520.6
0xe01b50c5_0;0;0;0;-1;2.21e-07;37520.6
0xf3dad5f1b_0;0;0;0;-1;5.71e-07;37520.6
0x7c53b4724_1;0;0;0;-1;3e-07;37520.6
0x111a694bc5_2;0;0;0;-1;6.61e-07;37520.6
0x2e216c790_1;0;0;0;-1;6.31e-07;37520.6
0x9d17a54b9_2;0;0;0;-1;1.072e-06;37520.6
0xf202dcb73_1;0;0;0;-1;3.71e-07;37520.6
0xebe8f4777_0;0;0;0;-1;3.96552;37524.6
0xa62d246c5_2;0;0;0;-1;6.81e-07;37524.6
0xbd9ede56c_0;0;0;0;-1;6.32e-07;37524.6
0x7a8911055_1;0;0;0;-1;2.6e-07;37524.6
0x1101bb1700_1;0;0;0;-1;5.92e-07;37524.6
0x29aa90c28_0;0;0;0;-1;6.01e-07;37524.6
0xcbb897e62_1;0;0;0;-1;3.41e-07;37524.6
0x2e90c4bbc_1;0;0;0;-1;5.21e-07;37524.6
0xa2b82a247_0;0;0;0;-1;5.31e-07;37524.6
0xc63271dec_2;0;0;0;-1;5.61e-07;37524.6
0x4600fc15b_0;0;0;0;-1;4.41e-07;37524.6
0x10c8f1f845_1;0;0;0;-1;7.72e-07;37524.6
0x1135fdf01e_1;0;0;0;-1;6.21e-07;37524.6
0xab4c35d99_0;0;0;0;-1;5.61e-07;37524.6
0x64395a793_0;0;0;0;-1;8.02e-07;37524.6
0xf5f23f05_0;0;0;0;-1;5.61e-07;37524.6
0xc829b15a3_2;0;0;0;-1;7.31e-07;37524.6
0x289abba5b_1;0;0;0;-1;5.41e-07;37524.6
0xdf21c889d_2;0;0;0;-1;6.92e-07;37524.6
0x35c8a6222_2;0;0;0;-1;3.11e-07;37524.6
0x437407e80_2;0;0;0;-1;5.81e-07;37524.6
0x10392bf392_0;0;0;0;-1;7.81e-07;37524.6
0x4a7bcba4d_1;0;0;0;-1;8.02e-07;37524.6
0x7cad28a3a_1;0;0;0;-1;3.9e-07;37524.6
0x999dcef2c_0;0;0;0;-1;3.41e-07;37524.6
0x11d9ba3e45_2;0;0;0;-1;1.724e-06;37524.6
0x80bf3ed_1;0;0;0;-1;5.31e-07;37524.6
0x12331f2a6d_0;0;0;0;-1;5.41e-07;37524.6
0x105a9bcd25_0;0;0;0;-1;5.11e-07;37524.6
0x762dec36_0;0;0;0;-1;7.61e-07;37524.6
0xc13e073f8_0;0;0;0;-1;4.8e-07;37524.6
0xb85333fa1_1;0;0;0;-1;5.51e-07;37524.6
0x5ea669d14_2;0;0;0;-1;4.4e-07;37524.6
0x1d33ff4_2;0;0;0;-1;0.0193196;37524.7
0x113b5dd2ab_0;0;0;0;-1;1.002e-06;37524.7
0x11db2a2143_2;0;0;0;-1;6.01e-07;37524.7
0x507a281c0_0;0;0;0;-1;2.2e-07;37524.7
0x983fe890c_0;0;0;0;-1;5.11e-07;37524.7
0x7f09db466_1;0;0;0;-1;4.91e-07;37524.7
0xf4dfc9cb_0;0;0;0;-1;7.31e-07;37524.7
0xff8b3e033_1;0;0;0;-1;8.51e-07;37524.7
0x7e990506d_0;0;0;0;-1;4.6e-07;37524.7
0x81e83e8d2_1;0;0;0;-1;8.71e-07;37524.7
0x1219e194eb_1;0;0;0;-1;2.1e-07;37524.7
0x43e7ff4f1_2;0;0;0;-1;8.82e-07;37524.7
0xa5914a2c8_0;0;0;0;-1;4.91e-07;37524.7
0xd9bec6644_2;0;0;0;-1;3.41e-07;37524.7
0xc9206d925_2;0;0;0;-1;3.21e-07;37524.7
0xf9e7cc9a0_2;0;0;0;-1;5.81e-07;37524.7
0x707d97a6e_1;0;0;0;-1;3.41e-07;37524.7
0x9f641a263_2;0;0;0;-1;2.8e-07;37524.7
0xe184cfd2a_2;1;1;576;1;78.0818;37602.8
0x5f7e7ff7f_0;0;0;0;-1;4.5e-07;37602.8
0x1f6d4b8ea_2;0;0;0;-1;2.1e-07;37602.8
0x11a151bf36_1;0;0;0;-1;4.11e-07;37602.8
0x522370df1_0;0;0;0;-1;3.51e-07;37602.8
0x6d0c5a8f9_2;0;0;0;-1;9.82e-07;37602.8
0x90f51ad22_1;0;0;0;-1;6.62e-07;37602.8
0xde8e56b1f_0;1;0;816;-1;8.28797;37611.1
0x229f5a6ef_0;0;0;0;-1;1.192e-06;37611.1
0x9e8aeb7b1_2;0;0;0;-1;9.12e-07;37611.1
0x3f3c09588_2;1;1;23346;1;35.5458;37646.6
0xd530a3d2b_1;0;0;0;-1;6.02e-07;37646.6
0x751a6bb26_1;0;0;0;-1;4.31e-07;37646.6
0x120c3c3e98_0;0;0;0;-1;3.11e-07;37646.6
0x70b35f8bb_0;0;0;0;-1;2.9e-07;37646.6
0xa8afffc43_1;0;0;0;-1;5.61e-07;37646.6
0x8e9e74bc7_0;0;0;0;-1;5.21e-07;37646.6
0x108be99e50_2;0;0;0;-1;3.4e-07;37646.6
0x123436f9bd_1;0;0;0;-1;2.2e-07;37646.6
0x289ebfb75_1;1;0;23346;-1;1.032e-06;37646.6
0x157016de1_2;0;0;0;-1;3.61e-07;37646.6
0x35f4f07f8_1;0;0;0;-1;1.002e-06;37646.6
0x12273221fc_1;0;0;0;-1;5.71e-07;37646.6
0x6c0a652c0_2;0;0;0;-1;3.8e-07;37646.6
0xd3055ea26_0;0;0;0;-1;7.82e-07;37646.6
0xa621bfe9c_0;0;0;0;-1;3.71e-07;37646.6
0xd6cd2dfad_2;0;0;0;-1;2.1e-07;37646.6
0x17f95b40a_0;0;0;0;-1;7.21e-07;37646.6
0x8aac5c892_0;0;0;0;-1;5.61e-07;37646.6
0xf48e46507_0;0;0;0;-1;4.51e-07;37646.6
0x3bc32844b_2;0;0;0;-1;7.71e-07;37646.7
0xd2191dcc8_0;0;0;0;-1;7.22e-07;37646.7
0x11b6bf5b4_0;0;0;0;-1;5.31e-07;37646.7
0x3c2ac8f53_0;0;0;0;-1;4.01e-07;37646.7
0x32d7d6701_0;0;0;0;-1;1.021e-06;37646.7
0x10c3b7517d_1;0;0;0;-1;5.92e-07;37646.7
0xfc9f63010_0;1;1;61533;17;29.7027;37676.4
0x5e5f767fb_2;0;0;0;-1;1.393e-06;37676.4
0x29c9da99c_1;0;0;0;-1;2e-07;37676.4
0xd785354bc_0;0;0;0;-1;8.31e-07;37676.4
0x11d866185d_0;0;0;0;-1;7.72e-07;37676.4
0xbdfbc4820_2;0;0;0;-1;5.01e-07;37676.4
0x44ad53f85_2;0;0;0;-1;4.91e-07;37676.4
0xfdbf661b6_2;0;0;0;-1;1.022e-06;37676.4
0xb3077f71b_2;0;0;0;-1;5.81e-07;37676.4
0x57c91d4a2_0;1;0;61533;-1;1.593e-06;37676.4
0xec550e88f_0;0;0;0;-1;3.31e-07;37676.4
0x9a845b8d9_0;0;0;0;-1;6.52e-07;37676.4
0xee6d0d62a_0;0;0;0;-1;4.61e-07;37676.4
0x9156a0df3_1;0;0;0;-1;1.313e-06;37676.4
0x47a8a3613_0;0;0;0;-1;4e-07;37676.4
0x10ee06b884_1;0;0;0;-1;3.3e-07;37676.4
0xe2910d2cc_1;0;0;0;-1;3e-07;37676.4
0x47eaee1ab_0;0;0;0;-1;2.1e-07;37676.4
0x69ac828e8_1;0;0;0;-1;7.22e-07;37676.4
0xe30a3315a_1;0;0;0;-1;7.02e-07;37676.4
0xd6649e0f_1;0;0;0;-1;2.81e-07;37676.4
0x301c5e74c_2;0;0;0;-1;5.31e-07;37676.4
0xf9a570c0f_2;0;0;0;-1;5.01e-07;37676.4
0xc155b5fa8_0;0;0;0;-1;3.41e-07;37676.4
0x5aeac691f_0;0;0;0;-1;3.61e-07;37676.4
0x3b6d3a4bd_0;0;0;0;-1;2.11e-07;37676.4
0x54034c6d3_1;0;0;0;-1;3.71e-07;37676.4
0x637e7c075_0;0;0;0;-1;5.3e-07;37676.4
0x8b66c156b_2;0;0;0;-1;3.6e-07;37676.4
0x1ef2f5f33_0;0;0;0;-1;4.01e-07;37676.4
0x1dfa63a09_0;0;0;0;-1;5.91e-07;37676.4
0x5d51dddf3_2;0;0;0;-1;8.72e-07;37676.4
0xde65d3c7f_0;0;0;0;-1;3.3e-07;37676.4
0xd0444f1ab_1;0;0;0;-1;3.61e-07;37676.4
0xcb352b772_0;0;0;0;-1;3.31e-07;37676.4
0xe77d94aaf_1;1;0;2142;-1;10.1101;37686.5
0x7cd9af78_1;1;0;2142;-1;2.675e-06;37686.5
0x563374633_2;0;0;0;-1;5.21e-07;37686.5
0x8405393bb_2;0;0;0;-1;2.91e-07;37686.5
0x118fd5933d_0;0;0;0;-1;2.2e-07;37686.5
0x51b122086_0;0;0;0;-1;6.52e-07;37686.5
0xb74a21c49_2;0;0;0;-1;4.01e-07;37686.5
0x8680b15a9_0;1;0;2142;-1;1.913e-06;37686.5
0x280dee086_2;0;0;0;-1;8.82e-07;37686.5
0x2e731218d_2;0;0;0;-1;3.21e-07;37686.5
0x7b4b0150_0;0;0;0;-1;5.81e-07;37686.5
0xe4526c724_1;0;0;0;-1;6.91e-07;37686.5
0x688b8cf4a_1;0;0;0;-1;5.41e-07;37686.5
0xfd93547df_0;0;0;0;-1;5.21e-07;37686.5
0x4de631553_2;0;0;0;-1;8.22e-07;37686.5
0xe1a8996f3_1;0;0;0;-1;2.81e-07;37686.6
0x9903224ce_0;0;0;0;-1;8.41e-07;37686.6
0x424ff0003_0;0;0;0;-1;5.91e-07;37686.6
0x1ce09ae4c_1;0;0;0;-1;4.01e-07;37686.6
0xcd09c140c_1;0;0;0;-1;2.31e-07;37686.6
0x9cec3b2e_0;0;0;0;-1;1.022e-06;37686.6
0xbf5e557c2_0;0;0;0;-1;6.11e-07;37686.6
0x5610a226c_2;0;0;0;-1;5.71e-07;37686.6
0x9c2ebe4d5_0;0;0;0;-1;3.71e-07;37686.6
0xcd550b93e_1;0;0;0;-1;4.21e-07;37686.6
0x4e1e0e217_2;0;0;0;-1;4.71e-07;37686.6
0xf09d427c9_1;1;1;3420;1;81.5924;37768.2
0x9b0ba63b7_0;0;0;0;-1;1.232e-06;37768.2
0x171af68a9_1;0;0;0;-1;6.21e-07;37768.2
0x791e213ec_1;0;0;0;-1;5.61e-07;37768.2
0x4c75dfe64_1;0;0;0;-1;2.91e-07;37768.2
0x9898f965_2;0;0;0;-1;6.01e-07;37768.2
0x57e29b7a4_2;0;0;0;-1;3.9e-07;37768.2
0x8c1e730d5_0;0;0;0;-1;3.21e-07;37768.2
0xbc32b611e_1;0;0;0;-1;3.1e-07;37768.2
0xf4dd2862a_0;0;0;0;-1;3.81e-07;37768.2
0x4d4820741_1;0;0;0;-1;2.81e-07;37768.2
0x8c188511a_0;0;0;0;-1;5.21e-07;37768.2
0x7a750245e_0;0;0;0;-1;3.7e-07;37768.2
0x4b90ef88f_1;0;0;0;-1;3.21e-07;37768.2
0x4d7e57eff_0;0;0;0;-1;6.81e-07;37768.2
0x122af96310_0;0;0;0;-1;6.71e-07;37768.2
0xceaa70c64_2;0;0;0;-1;7.22e-07;37768.2
0x542afbd62_2;0;0;0;-1;6.21e-07;37768.2
0x52e832b53_2;0;0;0;-1;1.132e-06;37768.2
0xeff71bf67_2;0;0;0;-1;8.21e-07;37768.2
0xab18b91cf_0;0;0;0;-1;3.51e-07;37768.2
0xa4b9a5016_0;0;0;0;-1;6.01e-07;37768.2
0x6d5622dd5_2;0;0;0;-1;7.32e-07;37768.2
0x8e20f87_0;0;0;0;-1;5.81e-07;37768.2
0x25dda2618_0;0;0;0;-1;3.31e-07;37768.2
0xd095f593a_2;0;0;0;-1;14.7051;37782.9
0x122b4cd0f6_1;0;0;0;-1;5.01e-07;37782.9
0x1206e619fa_1;0;0;0;-1;6.72e-07;37782.9
0x4dd2d1aad_2;0;0;0;-1;5.61e-07;37782.9
0x5b8294ff3_0;0;0;0;-1;3.4e-07;37782.9
0x8279d9496_2;0;0;0;-1;3.4e-07;37782.9
0x10daf75fac_1;0;0;0;-1;8.11e-07;37782.9
0x6b25fff49_2;0;0;0;-1;8.01e-07;37782.9
0x2b770f9e6_0;0;0;0;-1;1.844e-06;37782.9
0x61d8c9c23_2;0;0;0;-1;4.71e-07;37782.9
0x627c8d2b1_1;0;0;0;-1;8.32e-07;37782.9
0x872406353_0;0;0;0;-1;5.71e-07;37782.9
0x2dbf04e3a_1;0;0;0;-1;6.81e-07;37782.9
0xa3c1770fa_1;0;0;0;-1;1.122e-06;37782.9
0x116ab1f4d5_2;0;0;0;-1;2.91e-07;37782.9
0xb56601e2c_0;0;0;0;-1;7.61e-07;37782.9
0x662f12381_1;0;0;0;-1;6.11e-07;37782.9
0x57c93f508_2;0;0;0;-1;4.71e-07;37782.9
0x3d8256b80_2;0;0;0;-1;6.41e-07;37782.9
0x6b92d38ae_2;0;0;0;-1;5.71e-07;37782.9
0x586aad273_0;0;0;0;-1;6.61e-07;37782.9
0x5b0a77c08_0;0;0;0;-1;6.71e-07;37782.9
0xe3a458bb2_2;0;0;0;-1;3.1e-07;37782.9
0x1a2d09e2f_1;0;0;0;-1;5.61e-07;37782.9
0x90f73644d_0;0;0;0;-1;6.12e-07;37782.9
0x872f55c76_2;0;0;0;-1;6.21e-07;37782.9
0x51e988f24_0;0;0;0;-1;1.252e-06;37782.9
0x957f5a6ad_1;0;0;0;-1;4.91e-07;37782.9
0xa13d29b0f_2;0;0;0;-1;9.31e-07;37782.9
0xc240b96b1_0;0;0;0;-1;5.71e-07;37782.9
0x4b29386a1_2;0;0;0;-1;3.61e-07;37782.9
0x110b941615_0;0;0;0;-1;5.11e-07;37783
0xbe9e88f1b_0;0;0;0;-1;7.31e-07;37783
0x10b5289fc6_1;0;0;0;-1;3.51e-07;37783
0xf7555713f_1;1;1;3868;4;3.92436;37786.9
0x1218303998_2;0;0;0;-1;6.82e-07;37786.9
0x80b0baf58_2;0;0;0;-1;5.01e-07;37786.9
0x26c98c8aa_2;0;0;0;-1;91.5372;37878.4
0x119e0260b3_1;0;0;0;-1;7.41e-07;37878.4
0xd8d1c764_1;0;0;0;-1;7.01e-07;37878.4
0x93159b235_1;0;0;0;-1;5.21e-07;37878.4
0xc31e655e9_2;0;0;0;-1;6.01e-07;37878.4
0x4d44aad17_2;0;0;0;-1;5.11e-07;37878.4
0xb404b11ec_1;0;0;0;-1;8.22e-07;37878.4
0xc9fe79e04_0;0;0;0;-1;5.81e-07;37878.4
0xaa37489cb_0;0;0;0;-1;5.81e-07;37878.4
0x324783927_2;0;0;0;-1;3.41e-07;37878.4
0xd864c323_0;1;1;151463;20;5.8964;37884.3
0x119c83f5dd_0;0;0;0;-1;1.002e-06;37884.3
0xc81557ba_1;0;0;0;-1;4.7e-07;37884.3
0x789e5e7f5_1;0;0;0;-1;6.51e-07;37884.3
0x9d574e5bf_2;0;0;0;-1;9.81e-07;37884.3
0x9523fc32a_1;0;0;0;-1;2.81e-07;37884.3
0x81e5da413_0;1;1;480567;22;945.114;38829.5
0x97e3acb70_1;0;0;0;-1;9.11e-07;38829.5
0x4256058de_0;0;0;0;-1;7.62e-07;38829.5
0xf4282539c_2;0;0;0;-1;4.71e-07;38829.5
0xb4ce9d02a_0;0;0;0;-1;3.6e-07;38829.5
0xaaf8ab2a4_2;0;0;0;-1;4.31e-07;38829.5
0x1037f6dbc6_1;1;1;39236;12;96.9042;38926.4
0xc967c5836_1;0;0;0;-1;7.01e-07;38926.4
0x26cc86149_1;0;0;0;-1;7.72e-07;38926.4
0xc6e29e2c1_1;0;0;0;-1;2.3e-07;38926.4
0x7ee059b5c_1;0;0;0;-1;2.1e-07;38926.4
0x58c1e6141_2;0;0;0;-1;4.11e-07;38926.4
0x9fe84fed8_1;0;0;0;-1;8.91e-07;38926.4
0xfd8108da4_0;0;0;0;-1;5.21e-07;38926.4
0x7530d913e_2;0;0;0;-1;4.21e-07;38926.4
0x81a95294a_2;0;0;0;-1;8.22e-07;38926.4
0xb303e5935_1;0;0;0;-1;5.81e-07;38926.4
0xde6aec279_0;0;0;0;-1;6.51e-07;38926.4
0x110fd123c1_0;0;0;0;-1;6.21e-07;38926.4
0x8bb04916e_1;0;0;0;-1;7.81e-07;38926.4
0x5a129f997_1;0;0;0;-1;7.11e-07;38926.4
0x3491c98f5_2;0;0;0;-1;4.31e-07;38926.4
0x3034e6d4d_1;0;0;0;-1;6.61e-07;38926.4
0xe6925770c_2;0;0;0;-1;5.01e-07;38926.4
0x87d93fc99_1;0;0;0;-1;3.61e-07;38926.4
0x780618515_2;0;0;0;-1;8.71e-07;38926.4
0xdb3e62a19_1;0;0;0;-1;6.71e-07;38926.4
0x6e7b12b0b_2;0;0;0;-1;5.71e-07;38926.4
0x9f7f7b0a4_2;1;0;30;-1;0.876876;38927.3
0x694d880a_0;1;1;40941;1;115.413;39042.7
0x614886ad_1;0;0;0;-1;1.082e-06;39042.7
0x54676fac9_0;0;0;0;-1;9.31e-07;39042.7
0xa628d3bea_1;0;0;0;-1;2.7e-07;39042.7
0xc06b3f258_0;0;0;0;-1;5.61e-07;39042.7
0x11995457ae_1;0;0;0;-1;6.51e-07;39042.7
0x5f375ee8e_2;0;0;0;-1;5.31e-07;39042.7
0xb472d7869_2;0;0;0;-1;2.3e-07;39042.7
0xf48ae6428_2;0;0;0;-1;18.5413;39061.3
0x74282bb50_1;0;0;0;-1;1.122e-06;39061.3
0x4897738bb_1;0;0;0;-1;5.81e-07;39061.3
0xbca4eb8d_1;0;0;0;-1;8.42e-07;39061.3
0x958769f95_0;0;0;0;-1;2.21e-07;39061.3
0x6016c0186_2;0;0;0;-1;9.82e-07;39061.3
0x85f51400e_1;0;0;0;-1;6.21e-07;39061.3
0xdd228a97a_2;0;0;0;-1;2.9e-07;39061.3
0xc0ec57743_0;0;0;0;-1;8.52e-07;39061.3
0xa4293da7_0;0;0;0;-1;9.92e-07;39061.3
0x10a1bbac51_1;0;0;0;-1;3.2e-07;39061.3
0xfe9540ea1_1;0;0;0;-1;3.31e-07;39061.3
0xc1f9795a4_1;0;0;0;-1;4.11e-07;39061.3
0x5ea6d3382_0;0;0;0;-1;4.71e-07;39061.3
0x22cef92ff_0;0;0;0;-1;1.082e-06;39061.3
0x3c480d79b_0;0;0;0;-1;8.81e-07;39061.3
0xd7ec509b4_1;0;0;0;-1;4.41e-07;39061.3
0xa1f16e046_0;0;0;0;-1;5.51e-07;39061.3
0x7e57594bd_2;0;0;0;-1;8.01e-07;39061.3
0xce2cc61d4_0;0;0;0;-1;3.71e-07;39061.3
0x4e75007d1_2;0;0;0;-1;3.71e-07;39061.3
0xdeed2680f_0;0;0;0;-1;8.31e-07;39061.3
0xdc9b4f254_1;0;0;0;-1;6.61e-07;39061.3
0xeb1ae3b8f_1;0;0;0;-1;5.11e-07;39061.3
0x23f0900d9_1;0;0;0;-1;7.21e-07;39061.3
0x638bb4a7e_2;0;0;0;-1;4.81e-07;39061.3
0x5400e5091_0;0;0;0;-1;6.01e-07;39061.3
0x36282b96c_2;0;0;0;-1;5.41e-07;39061.3
0xfad9329cc_0;0;0;0;-1;8.11e-07;39061.3
0x5f8c2e019_1;0;0;0;-1;7.51e-07;39061.3
0x108e9d7229_0;0;0;0;-1;8.02e-07;39061.3
0x4da718639_2;0;0;0;-1;4.1e-07;39061.3
0x106e05dd80_0;0;0;0;-1;1.072e-06;39061.3
0xdec80e362_2;0;0;0;-1;4.5e-07;39061.3
0x584b65ad6_2;0;0;0;-1;3.7e-07;39061.3
0x452dd7bf_1;0;0;0;-1;6.31e-07;39061.3
0x1137bc4529_1;0;0;0;-1;3.6e-07;39061.3
0xed0485d54_2;0;0;0;-1;5.51e-07;39061.3
0xef3e3b046_0;0;0;0;-1;3.5e-07;39061.3
0x2fddbd6d2_0;0;0;0;-1;8.22e-07;39061.3
0x11fafd4321_2;0;0;0;-1;4.31e-07;39061.3
0x120905346f_2;0;0;0;-1;5.61e-07;39061.3
0x140971806_0;0;0;0;-1;3.61e-07;39061.3
0x439605a62_0;0;0;0;-1;2.6e-07;39061.3
0x1b4be7a71_2;0;0;0;-1;4.01e-07;39061.3
0x19eda8f3b_0;0;0;0;-1;3e-07;39061.3
0xe331de094_2;1;1;2125203;17;4670.1;43731.4
0x4c3fbc2fa_2;0;0;0;-1;7.42e-07;43731.4
0x914648b32_0;0;0;0;-1;2.2e-07;43731.4
0xd4c02e2c_1;0;0;0;-1;4.71e-07;43731.4
0x1818a5ddb_2;0;0;0;-1;4.01e-07;43731.4
0xbccbd818_2;0;0;0;-1;4.61e-07;43731.4
0xa984a78ff_1;0;0;0;-1;8.92e-07;43731.4
0x11052719fd_0;0;0;0;-1;4.11e-07;43731.4
0x3824c66c4_0;1;1;232;1;1.97128;43733.4
0xe22e24664_2;1;0;232;-1;1.523e-06;43733.4
0x53e08303e_0;0;0;0;-1;6.12e-07;43733.4
0x600749aca_0;0;0;0;-1;4.11e-07;43733.4
0x8139cab57_0;0;0;0;-1;9.62e-07;43733.4
0x80428527e_1;0;0;0;-1;8.21e-07;43733.4
0x571f1ec5_1;0;0;0;-1;3.51e-07;43733.4
0x4de694cb5_1;0;0;0;-1;5.21e-07;43733.4
0x4a676229b_2;0;0;0;-1;9.61e-07;43733.4
0x78263e7ff_1;0;0;0;-1;3.51e-07;43733.4
0xf2fc8757d_1;0;0;0;-1;4.11e-07;43733.4
0x92d78a2f_0;0;0;0;-1;3.51e-07;43733.4
0x123b18937f_2;0;0;0;-1;4.4e-07;43733.4
0x955c508de_0;0;0;0;-1;8.82e-07;43733.4
0x7e7f58b89_2;0;0;0;-1;6.01e-07;43733.4
0x44b1f9166_1;0;0;0;-1;3.61e-07;43733.4
0xa25550cfe_1;1;1;36;1;0.549553;43734
0xd0f3a6773_0;0;0;0;-1;7.22e-07;43734
0x6e32bd8b1_0;0;0;0;-1;7.12e-07;43734
0x29b62cc61_2;1;0;36;-1;1.823e-06;43734
0x11606b5e90_0;0;0;0;-1;2.204e-06;43734
0x45895da02_1;0;0;0;-1;8.41e-07;43734
0x119a621353_0;0;0;0;-1;7.01e-07;43734
0x8d7b5adc4_0;0;0;0;-1;4.11e-07;43734
0xd41034c46_0;0;0;0;-1;4.71e-07;43734
0x1084948e41_0;0;0;0;-1;8.32e-07;43734
0x43b8b445_1;0;0;0;-1;13.0617;43747.1
0x6078a67ab_0;0;0;0;-1;6.92e-07;43747.1
0xa08b3e569_1;0;0;0;-1;7.41e-07;43747.1
0x5d5f7553a_2;0;0;0;-1;7.31e-07;43747.1
0xebf50f53d_2;0;0;0;-1;3.51e-07;43747.1
0xded1550ba_2;0;0;0;-1;5.71e-07;43747.1
0xf726fc326_0;0;0;0;-1;7.71e-07;43747.1
0xaaa5d7696_0;0;0;0;-1;6.61e-07;43747.1
0xe37098e5a_0;0;0;0;-1;6.71e-07;43747.1
0x1222b86835_2;0;0;0;-1;6.81e-07;43747.1
0x11ef7fdb35_2;0;0;0;-1;6.62e-07;43747.1
0x5546b8706_1;0;0;0;-1;9.52e-07;43747.1
0x34411c163_0;0;0;0;-1;4.41e-07;43747.1
0x681455a30_1;0;0;0;-1;5.81e-07;43747.1
0x2e9f3e8e6_0;0;0;0;-1;4.2e-07;43747.1
0xe475c70c6_0;0;0;0;-1;9.91e-07;43747.1
0xc94ea59db_1;0;0;0;-1;4.81e-07;43747.1
0x77da66d8_1;0;0;0;-1;3e-07;43747.1
0x5b75348c5_1;0;0;0;-1;6.51e-07;43747.1
0xd475b6759_1;0;0;0;-1;7.61e-07;43747.1
0xf7dfd2993_1;0;0;0;-1;4.1e-07;43747.1
0x11bb665f1c_2;0;0;0;-1;4.8e-07;43747.1
0x6d1c08edc_0;0;0;0;-1;4.51e-07;43747.1
0x794da4287_2;0;0;0;-1;2.01e-07;43747.1
0x532968d11_0;0;0;0;-1;4.11e-07;43747.1
0x122c6576e1_2;0;0;0;-1;3.61e-07;43747.1
0xe7a544e75_2;0;0;0;-1;3.21e-07;43747.1
0x9f6b81a46_1;0;0;0;-1;1.523e-06;43747.1
0x12c0e6fdd_0;0;0;0;-1;2.2e-07;43747.1
0x105de2b836_2;0;0;0;-1;5.61e-07;43747.1
0xd026aad60_0;0;0;0;-1;5.51e-07;43747.1
0xa1f4eae71_0;0;0;0;-1;6.31e-07;43747.1
0x60f102305_0;0;0;0;-1;8.11e-07;43747.1
0x101d7957dd_1;0;0;0;-1;8.52e-07;43747.1
0x1051e67866_0;0;0;0;-1;6.12e-07;43747.1
0x6baf612e_1;0;0;0;-1;3.71e-07;43747.1
0x5def4dfc_1;0;0;0;-1;9.91e-07;43747.1
0x68dac0fd5_2;0;0;0;-1;6.62e-07;43747.1
0x123cacaf8f_2;0;0;0;-1;3.91e-07;43747.1
0x9b1589bdf_2;0;0;0;-1;4e-07;43747.1
0xc1700ee2a_1;0;0;0;-1;5.51e-07;43747.2
0x56b12250b_2;0;0;0;-1;1.072e-06;43747.2
0xcc6d366df_2;0;0;0;-1;1.002e-06;43747.2
0xdf1ff8695_0;0;0;0;-1;1.132e-06;43747.2
0x438daa951_1;0;0;0;-1;8.01e-07;43747.2
0x9fb4d0978_1;0;0;0;-1;9.82e-07;43747.2
0x7b1e6d7a6_1;0;0;0;-1;7.61e-07;43747.2
0xa510a4e56_0;0;0;0;-1;3.71e-07;43747.2
0x1b6f70fb6_2;0;0;0;-1;4.71e-07;43747.2
0xcf6d1b541_1;0;0;0;-1;4.21e-07;43747.2
0x1783b9be1_2;0;0;0;-1;6.51e-07;43747.2
0x476fdc6da_2;0;0;0;-1;5.44017;43752.6
0x4542426fb_2;0;0;0;-1;8.82e-07;43752.6
0x72bfceec0_2;0;0;0;-1;4.11e-07;43752.6
0x84e113d9b_2;0;0;0;-1;8.31e-07;43752.6
0xdfeb1dd9e_1;0;0;0;-1;4.8e-07;43752.6
0x7a6ec3b9b_1;0;0;0;-1;8.31e-07;43752.6
0x494ad581_0;0;0;0;-1;9.52e-07;43752.6
0x1620ae182_0;0;0;0;-1;8.92e-07;43752.6
0xe6e28bec5_2;0;0;0;-1;9.62e-07;43752.6
0x57ca54ef7_2;0;0;0;-1;3.31e-07;43752.6
0x59a17e655_2;0;0;0;-1;7.61e-07;43752.6
0x699d2eeae_2;0;0;0;-1;5.91e-07;43752.6
0xc029027c1_0;0;0;0;-1;1.142e-06;43752.6
0x114221fa5d_1;0;0;0;-1;3.9e-07;43752.6
0xc87b26a09_0;0;0;0;-1;8.41e-07;43752.6
0xd4106aa32_1;0;0;0;-1;4.01e-07;43752.6
0x100af0e9a5_0;0;0;0;-1;6.02e-07;43752.6
0x1e8580e97_0;0;0;0;-1;8.22e-07;43752.6
0x107ee9660f_0;0;0;0;-1;6.02e-07;43752.6
0x7266b5aa1_1;0;0;0;-1;5.91e-07;43752.7
0x5ecf7206_2;0;0;0;-1;9.02e-07;43752.7
0x3d36e3fd1_0;0;0;0;-1;5.51e-07;43752.7
0x6b8ee7d0e_2;0;0;0;-1;6.71e-07;43752.7
0x79bc90b14_2;0;0;0;-1;4.91e-07;43752.7
0xf2cb65eec_0;0;0;0;-1;4.41e-07;43752.7
0x3125900e1_0;0;0;0;-1;2.8e-07;43752.7
