git_hash=55c2d9c;execution date=20240625_134721;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0x32ce2658c_1;0;0;0;-1;3.51e-07;10455
0x55ca91614_0;0;0;0;-1;3.31e-07;10455.1
0xbb608e4f_0;0;0;0;-1;2.2e-07;10455.1
0xb7c401a49_2;0;0;0;-1;3.51e-07;10455.1
0x39c54563e_0;0;0;0;-1;3.11e-07;10455.1
0x6579a77ff_1;0;0;0;-1;3.3e-07;10455.1
0x8327c99af_0;0;0;0;-1;2.3e-07;10455.1
0xee998f740_1;0;0;0;-1;3.3e-07;10455.1
0x102d4c2482_0;0;0;0;-1;4.01e-07;10455.1
0x4ea022d6f_1;0;0;0;-1;7.42e-07;10455.1
0xca2f299ec_0;0;0;0;-1;7.71e-07;10455.1
0xa9ccd5091_1;0;0;0;-1;4.01e-07;10455.1
0x10c56a4a0_2;0;0;0;-1;6.31e-07;10455.1
0x54276abb3_0;0;0;0;-1;2.3e-07;10455.1
0x49d3ec38a_2;0;0;0;-1;1.8e-07;10455.1
0x685914745_2;0;0;0;-1;2.61e-07;10455.1
0x97bbf5221_0;0;0;0;-1;2.61e-07;10455.1
0xf0550d58f_0;0;0;0;-1;2e-07;10455.1
0xdc02c1350_1;0;0;0;-1;2.91e-07;10455.1
0x22874e72f_0;0;0;0;-1;2.9e-07;10455.1
0x9220d8f32_0;0;0;0;-1;0.441608;10455.5
0xc88fdcf26_2;0;0;0;-1;6.41e-07;10455.5
0x10696c4915_2;0;0;0;-1;2.91e-07;10455.5
0x96453a257_2;0;0;0;-1;3.3e-07;10455.5
0xec9ad2f88_0;0;0;0;-1;2.91e-07;10455.5
0x7cd1822d7_2;0;0;0;-1;2.4e-07;10455.5
0xca51ad790_2;0;0;0;-1;2e-07;10455.5
0xaab744ab5_1;0;0;0;-1;3e-07;10455.5
0x365a068f2_1;0;0;0;-1;3.51e-07;10455.5
0x7a6936338_1;0;0;0;-1;2.21e-07;10455.5
0xde395b6a3_0;0;0;0;-1;2.71e-07;10455.5
0xe2e306367_1;0;0;0;-1;4.11e-07;10455.5
0x61395bf1c_2;0;0;0;-1;9.92e-07;10455.5
0x455189994_2;0;0;0;-1;3.21e-07;10455.6
0xdb25975ff_1;0;0;0;-1;3.6e-07;10455.6
0x254def991_1;0;0;0;-1;1.783e-06;10455.6
0x2ea052d94_0;0;0;0;-1;2.91e-07;10455.6
0x83eb4a565_1;0;0;0;-1;2.61e-07;10455.6
0xdd9d14ab1_2;0;0;0;-1;3.41e-07;10455.6
0x607934c1a_1;0;0;0;-1;3.31e-07;10455.6
0x8f3fe903_0;0;0;0;-1;2.91e-07;10455.6
0x26d69e79_2;0;0;0;-1;2.71e-07;10455.6
0x48e7a298a_1;0;0;0;-1;2.2e-07;10455.6
0xdf3d169_2;0;0;0;-1;3.91e-07;10455.6
0x77fe3913_1;0;0;0;-1;1.8e-07;10455.6
0x39fa86fc_0;0;0;0;-1;1.9e-07;10455.6
0x6bbb52f35_1;0;0;0;-1;1.7e-07;10455.6
0xa411e74e9_2;0;0;0;-1;1.8e-07;10455.6
0x5eab7ca39_1;0;0;0;-1;2.7e-07;10455.6
0xa80d164a9_0;0;0;0;-1;2.81e-07;10455.6
0xccb652a58_1;0;0;0;-1;3.51e-07;10455.6
0xb03ab81d3_1;0;0;0;-1;2.71e-07;10455.6
0x39066eba8_1;0;0;0;-1;2.9e-07;10455.6
0x96b3d7cb1_1;0;0;0;-1;2.71e-07;10455.6
0xc7c081bae_1;0;0;0;-1;3.11e-07;10455.6
0x1491cde32_0;0;0;0;-1;3e-07;10455.6
0xb1ed953c0_1;0;0;0;-1;2.6e-07;10455.6
0x7763603e6_0;0;0;0;-1;2.8e-07;10455.6
0xe1f4ed74a_2;0;0;0;-1;9.92e-07;10455.6
0x26aaba8b5_1;0;0;0;-1;1.012e-06;10455.6
0x258a4eac6_1;0;0;0;-1;0.67139;10456.3
0xd35c36fd2_1;0;0;0;-1;9.71e-07;10456.3
0x4e7ce9bc7_1;0;0;0;-1;2e-07;10456.3
0xf8f1356c3_1;0;0;0;-1;3.2e-07;10456.3
0xa58ba9282_0;0;0;0;-1;1.8e-07;10456.3
0x62838df94_0;0;0;0;-1;2.6e-07;10456.3
0x60cd2729b_2;0;0;0;-1;4.51e-07;10456.3
0xa85735d_0;0;0;0;-1;2.2e-07;10456.3
0x80240fae8_0;0;0;0;-1;3.4e-07;10456.3
0x119ee7537b_1;0;0;0;-1;3.41e-07;10456.3
0xb61baf6c7_1;0;0;0;-1;2.71e-07;10456.3
0xce45aa2a4_2;0;0;0;-1;2.6e-07;10456.3
0x11ffae5b08_2;0;0;0;-1;2.91e-07;10456.3
0x3016794f3_1;0;0;0;-1;3.2e-07;10456.3
0x11b5d3a2ef_0;0;0;0;-1;3.1e-07;10456.3
0x2866c4d66_1;0;0;0;-1;6.61e-07;10456.3
0x70d99f4a6_0;0;0;0;-1;2.21e-07;10456.3
0xa23e40191_2;0;0;0;-1;2.31e-07;10456.3
0xcd5927078_0;0;0;0;-1;2.21e-07;10456.3
0xbd159b1c8_2;0;0;0;-1;2.11e-07;10456.3
0x33b1ba459_0;0;0;0;-1;3.01e-07;10456.3
0xa1bd87656_1;0;0;0;-1;3.3e-07;10456.3
0x1f24b67fa_0;0;0;0;-1;2.31e-07;10456.3
0xb6a341d2c_2;0;0;0;-1;3.21e-07;10456.3
0xcdedaf4f0_2;0;0;0;-1;5.51e-07;10456.3
0x33485c3b4_2;0;0;0;-1;3.11e-07;10456.3
0x961d46f92_0;0;0;0;-1;1.8e-07;10456.3
0x11fdf180d0_1;0;0;0;-1;3.51e-07;10456.3
0x73dc51fb2_1;0;0;0;-1;3.4e-07;10456.3
0x56f689378_0;0;0;0;-1;3.21e-07;10456.3
0x74a576a91_1;0;0;0;-1;3.11e-07;10456.3
0xb69358ff2_2;0;0;0;-1;3.51e-07;10456.3
0xa88df24f3_1;0;0;0;-1;2.9e-07;10456.3
0xd0c0ca57d_2;0;0;0;-1;3.81e-07;10456.3
0xea216ed51_2;0;0;0;-1;5.91e-07;10456.3
0xf8f487d2f_1;0;0;0;-1;4.71e-07;10456.3
0x4c81773a1_2;0;0;0;-1;2.8e-07;10456.3
0xab85dfd6d_1;0;0;0;-1;3.41e-07;10456.3
0xaa921e013_1;0;0;0;-1;2.01e-07;10456.3
0xe7985812b_1;0;0;0;-1;3.41e-07;10456.3
0x8971de225_2;0;0;0;-1;3.1e-07;10456.3
0xa9b6d6715_2;0;0;0;-1;2e-07;10456.3
0x20c8621c3_0;0;0;0;-1;5.91e-07;10456.3
0x3105c4f0c_2;0;0;0;-1;3.61e-07;10456.3
0x1171162f46_1;0;0;0;-1;1.9e-07;10456.3
0x107e82286a_1;0;0;0;-1;2e-07;10456.4
0x4e85a2233_2;0;0;0;-1;2.31e-07;10456.4
0x114434aa37_1;0;0;0;-1;3.61e-07;10456.4
0x116e07d498_2;0;0;0;-1;2.91e-07;10456.4
0x2647c7869_2;0;0;0;-1;2e-07;10456.4
0x50dc63273_1;0;0;0;-1;6.41e-07;10456.4
0x11fe0108b_1;0;0;0;-1;4.5e-07;10456.4
0xee568b424_2;0;0;0;-1;3.71e-07;10456.4
0x2dd34a32a_1;0;0;0;-1;2.51e-07;10456.4
0xc54ad8477_1;0;0;0;-1;3e-07;10456.4
0x892ce3bc0_1;0;0;0;-1;4.21e-07;10456.4
0xbeb30fbc2_1;0;0;0;-1;2.1e-07;10456.4
0x565b8a386_0;0;0;0;-1;2.21e-07;10456.4
0x55d3306a3_0;0;0;0;-1;1.9e-07;10456.4
0xacf30f09_2;0;0;0;-1;1.91e-07;10456.4
0x2c5e27f6_2;0;0;0;-1;3.21e-07;10456.4
0x3fa4b5c20_1;0;0;0;-1;2.7e-07;10456.4
0x9aa42f0ec_1;0;0;0;-1;2.81e-07;10456.4
0x3910abbc8_1;0;0;0;-1;3.41e-07;10456.4
0x8dfe31adf_1;0;0;0;-1;3.41e-07;10456.4
0x5481ff3ad_2;0;0;0;-1;3.51e-07;10456.4
0xf2198e881_0;0;0;0;-1;3.71e-07;10456.4
0x8a6c2f205_2;0;0;0;-1;9.52e-07;10456.4
0x25372c877_0;0;0;0;-1;8.41e-07;10456.4
0x120354ebfe_1;0;0;0;-1;1.042e-06;10456.4
0x93e474c75_2;0;0;0;-1;4.51e-07;10456.4
0x5d08c00cd_1;0;0;0;-1;3.61e-07;10456.4
0x11d9bd32d5_0;0;0;0;-1;2.01e-07;10456.4
0x1134bcb2b3_0;0;0;0;-1;2.81e-07;10456.4
0x6cba90e34_2;0;0;0;-1;2.81e-07;10456.4
0x55b79ad64_1;0;0;0;-1;2.81e-07;10456.4
0xa8a8abe74_0;0;0;0;-1;2.7e-07;10456.4
0x12f4a102a_2;0;0;0;-1;0.0209138;10456.4
0x350ad5db_0;0;0;0;-1;5.92e-07;10456.4
0xb595e4e66_0;0;0;0;-1;2.6e-07;10456.4
0x8152a852d_0;0;0;0;-1;2.91e-07;10456.4
0xa7d1d498a_0;0;0;0;-1;2.7e-07;10456.4
0x2acc074c_1;0;0;0;-1;5.01e-07;10456.4
0xe5f2045c6_0;0;0;0;-1;5.91e-07;10456.4
0x6a7ce125f_2;0;0;0;-1;9.32e-07;10456.4
0x4680a484c_1;0;0;0;-1;4.81e-07;10456.4
0x235545df7_1;0;0;0;-1;2.81e-07;10456.4
0x1489ac891_0;0;0;0;-1;2.81e-07;10456.4
0x1bce5b8de_1;0;0;0;-1;2.31e-07;10456.4
0x5fb7f71e2_0;0;0;0;-1;3.8e-07;10456.5
0x1fdf363f3_2;0;0;0;-1;7.92e-07;10456.5
0x687787fb7_0;0;0;0;-1;5.31e-07;10456.5
0xa379f91b4_2;0;0;0;-1;6.11e-07;10456.5
0x7471a28cd_1;0;0;0;-1;9.02e-07;10456.5
0x9b336ec4a_2;0;0;0;-1;0.819178;10457.3
0x84b5d5e79_0;0;0;0;-1;7.41e-07;10457.3
0xa0d1dca2f_2;0;0;0;-1;3.61e-07;10457.3
0x1fd5f3d02_2;0;0;0;-1;2.81e-07;10457.3
0x985cbc91a_2;0;0;0;-1;2.7e-07;10457.3
0x61f27f7a2_1;0;0;0;-1;3.41e-07;10457.3
0x67165d34f_1;0;0;0;-1;3.2e-07;10457.3
0x2aa2e6e13_2;0;0;0;-1;3.61e-07;10457.3
0xd2482ad55_0;0;0;0;-1;3.3e-07;10457.3
0xcd1b8578f_0;0;0;0;-1;2.91e-07;10457.3
0x27cdc1c62_1;0;0;0;-1;2.9e-07;10457.3
0x10efc3f8b6_0;0;0;0;-1;5.31e-07;10457.3
0x49d8aff5b_1;0;0;0;-1;2.81e-07;10457.3
0x4553ffedf_0;0;0;0;-1;1.9e-07;10457.3
0x1083690689_1;0;0;0;-1;2.8e-07;10457.3
0x189a33f67_2;0;0;0;-1;2.91e-07;10457.3
0xb9f508ca1_1;0;0;0;-1;2e-07;10457.3
0x121fb2b3b1_0;0;0;0;-1;1.9e-07;10457.3
0xf3a707990_2;0;0;0;-1;7.21e-07;10457.3
0x731ac982b_2;0;0;0;-1;8.82e-07;10457.3
0x8b2dab26d_0;0;0;0;-1;7.61e-07;10457.3
0x8e7e58232_0;0;0;0;-1;2e-07;10457.3
0x36a5d1b5f_2;0;0;0;-1;2e-07;10457.3
0x8a5fda141_2;0;0;0;-1;3.31e-07;10457.3
0xd1f7bf407_1;0;0;0;-1;2.81e-07;10457.3
0x14bf4bf7f_1;0;0;0;-1;1.9e-07;10457.3
0x2944faebc_1;0;0;0;-1;1.81e-07;10457.3
0x113b82efc0_1;0;0;0;-1;0.636627;10458
0x5684f509_0;1;1;318248;13;15.5572;10473.5
0x2fd3533d_1;0;0;0;-1;6.31e-07;10473.5
0x117ae7beb6_2;0;0;0;-1;3.4e-07;10473.5
0x68573df4d_2;0;0;0;-1;4.31e-07;10473.5
0xb3301884d_2;0;0;0;-1;2.6e-07;10473.5
0x11b1c622f1_1;0;0;0;-1;3.9e-07;10473.5
0xc7ccd2f8b_2;0;0;0;-1;5.41e-07;10473.5
0x85ea4d741_0;0;0;0;-1;7.61e-07;10473.5
0x1de761809_1;0;0;0;-1;3.3e-07;10473.5
0x575908b69_2;0;0;0;-1;1.903e-06;10473.5
0x10c68462b6_2;0;0;0;-1;3.71e-07;10473.5
0xe41c02848_0;1;1;6387;1;14.4722;10488
0x341100e4d_0;0;0;0;-1;8.52e-07;10488
0x9a1aad767_0;0;0;0;-1;4.61e-07;10488
0xb0158637e_2;0;0;0;-1;2.61e-07;10488
0x15141c59b_1;0;0;0;-1;2.61e-07;10488
0xe602e5fc9_1;0;0;0;-1;9.72e-07;10488
0x733328c01_1;0;0;0;-1;5.91e-07;10488
0x113878de49_1;0;0;0;-1;4.51e-07;10488
0x4bdcd6a87_2;0;0;0;-1;8.62e-07;10488
0x109fd6f301_1;0;0;0;-1;3.31e-07;10488
0x52d354e4b_2;0;0;0;-1;3.61e-07;10488
0xad5f55b72_1;0;0;0;-1;4.51e-07;10488
0xe4a2e3fae_0;0;0;0;-1;2.21e-07;10488
0x2246907b4_1;0;0;0;-1;1.14464;10489.2
0x84f6be9dd_1;0;0;0;-1;6.41e-07;10489.2
0x11d534e1bd_1;0;0;0;-1;2.41e-07;10489.2
0xce5764e0c_2;0;0;0;-1;5.71e-07;10489.2
0x5d0f24772_1;0;0;0;-1;3.6e-07;10489.2
0x1fccd4cbd_1;0;0;0;-1;3.61e-07;10489.2
0x8c5c5cd9a_1;0;0;0;-1;3.4e-07;10489.2
0x108fcbef58_0;0;0;0;-1;3.3e-07;10489.2
0x985d1dbcb_0;0;0;0;-1;3e-07;10489.2
0xe38e1cce1_2;0;0;0;-1;3.71e-07;10489.2
0xccb65abe7_2;0;0;0;-1;2.91e-07;10489.2
0xd585d3376_1;0;0;0;-1;2.01e-07;10489.2
0x2525b8237_2;0;0;0;-1;2.4e-07;10489.2
0x7b25b7b25_1;0;0;0;-1;3.31e-07;10489.2
0xbd567a090_1;0;0;0;-1;7.91e-07;10489.2
0x10e847af55_1;0;0;0;-1;2e-07;10489.2
0x6a36c81c8_0;0;0;0;-1;3.11e-07;10489.2
0xdcf36dbcb_2;0;0;0;-1;3.4e-07;10489.2
0x36658b113_1;0;0;0;-1;1.9e-07;10489.2
0x6f123bc86_2;0;0;0;-1;2.01e-07;10489.2
0xee7b5468b_2;0;0;0;-1;2.8e-07;10489.2
0x1043c94450_2;0;0;0;-1;2.71e-07;10489.2
0x148738c09_1;1;1;1662;7;2.8381;10492.1
0x118b5c46fb_2;0;0;0;-1;5.71e-07;10492.1
0x504d00e3e_0;0;0;0;-1;2.1e-07;10492.1
0xb99d2a011_2;0;0;0;-1;3.51e-07;10492.1
0x12906d164_1;0;0;0;-1;2.91e-07;10492.1
0x76a4b266c_2;0;0;0;-1;2e-07;10492.1
0x1eb5edc6b_0;1;1;1099;11;2.04719;10494.1
0x8ec0dcdbc_0;0;0;0;-1;6.02e-07;10494.1
0xcd49b0312_1;0;0;0;-1;3.01e-07;10494.1
0xe61a366d3_2;0;0;0;-1;2.81e-07;10494.1
0xb506cd690_2;0;0;0;-1;1.9e-07;10494.1
0x8f5043153_1;0;0;0;-1;5.82e-07;10494.1
0x11bae78d6_2;0;0;0;-1;2.01e-07;10494.1
0x8c448c2ca_1;0;0;0;-1;2.01e-07;10494.1
0x2fe3b395d_1;0;0;0;-1;2e-07;10494.1
0xe038af267_1;0;0;0;-1;2.9e-07;10494.1
0x9745745af_2;0;0;0;-1;2.71e-07;10494.1
0xe2105a219_2;0;0;0;-1;1.91e-07;10494.1
0x8968eb801_2;1;1;643221;44;1028.77;11522.9
0x55886e8cb_2;0;0;0;-1;7.61e-07;11522.9
0x2052b7e32_0;0;0;0;-1;4.81e-07;11522.9
0x96a2124f9_1;0;0;0;-1;3.1e-07;11522.9
0xf11f29197_0;0;0;0;-1;2.01e-07;11522.9
0x34af817ec_1;0;0;0;-1;2.91e-07;11522.9
0x1235e9aba5_0;0;0;0;-1;2.21e-07;11522.9
0x8a43f3f10_1;0;0;0;-1;1.9e-07;11522.9
0xfe3fd5a7e_0;0;0;0;-1;2.8e-07;11522.9
0x55e0db86b_2;0;0;0;-1;3.8e-07;11522.9
0x1058717ef8_1;0;0;0;-1;6.91e-07;11522.9
0xa99ebe606_1;0;0;0;-1;3.61e-07;11522.9
0xc8a7b8aa6_0;0;0;0;-1;4.41e-07;11522.9
0x794b04bb7_2;0;0;0;-1;7.91e-07;11522.9
0xa0a3006f5_2;0;0;0;-1;3.1e-07;11522.9
0x122c359623_1;0;0;0;-1;2.01e-07;11522.9
0x8d41c9b5f_2;0;0;0;-1;2.21e-07;11522.9
0xa905bad24_2;0;0;0;-1;2.71e-07;11522.9
0x3ad09ccac_0;0;0;0;-1;2.01e-07;11523
0x1226640d1b_0;0;0;0;-1;3.71e-07;11523
0x6208fd596_0;0;0;0;-1;6.51e-07;11523
0x105885eda9_1;0;0;0;-1;6.02e-07;11523
0x115b3d0069_2;1;1;1071;1;167.782;11690.7
0xe0e6ed2f0_0;0;0;0;-1;4.51e-07;11690.7
0x10f625a6b_1;0;0;0;-1;4.91e-07;11690.7
0xb40c3c222_0;0;0;0;-1;3.1e-07;11690.7
0xf27ee67f7_2;0;0;0;-1;2e-07;11690.7
0x684878c41_1;0;0;0;-1;2.91e-07;11690.7
0x54861017f_1;0;0;0;-1;2.91e-07;11690.8
0xcd1a3170e_1;0;0;0;-1;7.72e-07;11690.8
0xac62f37cf_0;0;0;0;-1;6.21e-07;11690.8
0x2bb4d8142_1;0;0;0;-1;0.50042;11691.3
0x72a4ae69f_0;0;0;0;-1;7.21e-07;11691.3
0x5aa1bdb2c_0;0;0;0;-1;3.11e-07;11691.3
0xe21281302_0;0;0;0;-1;2.9e-07;11691.3
0x3cac8ea30_1;0;0;0;-1;2.7e-07;11691.3
0x5b4880878_0;0;0;0;-1;2.81e-07;11691.3
0x2d0d40bb1_2;0;0;0;-1;2.7e-07;11691.3
0xd9e30135d_1;0;0;0;-1;1.9e-07;11691.3
0xabf94f6f_2;0;0;0;-1;3.11e-07;11691.3
0x3497c870a_1;0;0;0;-1;3.1e-07;11691.3
0xd6ac5c37a_1;0;0;0;-1;2.71e-07;11691.3
0x8f930990a_2;0;0;0;-1;2.6e-07;11691.3
0xa3ef62f3b_1;0;0;0;-1;2.71e-07;11691.3
0xfe32d7a3b_1;0;0;0;-1;3.81e-07;11691.3
0xfecde2921_0;0;0;0;-1;2.81e-07;11691.3
0xf2d2bcd1e_0;0;0;0;-1;3.11e-07;11691.3
0x1397e00a3_2;0;0;0;-1;2.81e-07;11691.3
0x92bf78154_0;0;0;0;-1;3e-07;11691.3
0x245fdbe79_0;0;0;0;-1;3.21e-07;11691.3
0xcdae02cb6_1;0;0;0;-1;2e-07;11691.3
0x6837f2aaa_0;0;0;0;-1;3.21e-07;11691.3
0x3fcdca385_2;0;0;0;-1;2.31e-07;11691.3
0x97cd0b7f2_2;0;0;0;-1;9.52e-07;11691.3
0x9d5a9acd9_2;0;0;0;-1;2.41e-07;11691.3
0xb5e75357a_2;0;0;0;-1;2.81e-07;11691.3
0xf78035513_2;0;0;0;-1;2.31e-07;11691.3
0xb8090513d_1;0;0;0;-1;2.6e-07;11691.3
0xe64355175_0;0;0;0;-1;2.01e-07;11691.3
0x9a6672fe5_1;0;0;0;-1;2.7e-07;11691.3
0x6b6a9ff76_1;0;0;0;-1;3.11e-07;11691.3
0x6ba8b6b92_1;0;0;0;-1;3.4e-07;11691.3
0x861cf788f_0;0;0;0;-1;3.7e-07;11691.3
0x3d0e0a0b9_2;0;0;0;-1;3e-07;11691.3
0x69235ab06_1;0;0;0;-1;2e-07;11691.3
0x9cb9db3eb_1;0;0;0;-1;2.01e-07;11691.3
0x86a4619fc_2;0;0;0;-1;2.5e-07;11691.3
0xdce9cdb72_1;0;0;0;-1;2.71e-07;11691.3
0x9d18d3143_1;0;0;0;-1;2e-07;11691.3
0x72b8c17_0;0;0;0;-1;2.11e-07;11691.3
0xacdd7d8ea_1;0;0;0;-1;2.41e-07;11691.3
0xfd838f6f9_2;0;0;0;-1;4.71e-07;11691.3
0x10d412030e_1;0;0;0;-1;2.71e-07;11691.3
0xb913efb61_1;0;0;0;-1;2.8e-07;11691.3
0x64577d381_1;0;0;0;-1;2.21e-07;11691.3
0xe37fa9d14_2;0;0;0;-1;3.41e-07;11691.3
0x66436e339_2;0;0;0;-1;3.41e-07;11691.3
0xa9c06ae18_0;0;0;0;-1;1.9e-07;11691.3
0x1ced9f152_1;0;0;0;-1;1.91e-07;11691.3
0x7dacecad5_2;0;0;0;-1;2.91e-07;11691.3
0x94fd55644_1;0;0;0;-1;2.01e-07;11691.3
0x5702422bc_2;0;0;0;-1;2.31e-07;11691.3
0xc1779a86b_2;0;0;0;-1;3.51e-07;11691.4
0xad1adc888_0;0;0;0;-1;2.1e-07;11691.4
0x83663a482_0;0;0;0;-1;3.5e-07;11691.4
0x4af756835_2;0;0;0;-1;7.51e-07;11691.4
0x148c4679c_0;0;0;0;-1;7.62e-07;11691.4
0xae6a65ab8_1;0;0;0;-1;4.41e-07;11691.4
0xae805358b_1;0;0;0;-1;7.92e-07;11691.4
0x652eb4a63_2;0;0;0;-1;6.01e-07;11691.4
0x81ec54a46_2;0;0;0;-1;4.61e-07;11691.4
0x7efe8a07e_1;0;0;0;-1;7.11e-07;11691.4
0xc73e6bf1e_2;0;0;0;-1;2.5e-07;11691.4
0x92e4e996d_2;0;0;0;-1;1.8e-07;11691.4
0x41f6e6656_0;0;0;0;-1;2.81e-07;11691.4
0x88352c6f6_1;0;0;0;-1;1.81e-07;11691.4
0x86adee26c_0;0;0;0;-1;2.71e-07;11691.4
0x11873a7336_2;0;0;0;-1;4.7e-07;11691.4
0xba07ac03a_1;0;0;0;-1;3.8e-07;11691.4
0xb1ed8b2ac_2;0;0;0;-1;2.81e-07;11691.4
0x2f556c828_1;0;0;0;-1;0.166025;11691.5
0x480ae7e7_1;0;0;0;-1;2.344e-06;11691.6
0x10e0657f18_0;0;0;0;-1;2e-07;11691.6
0x2cdeb6a35_2;0;0;0;-1;4.01e-07;11691.6
0x91aefa005_1;0;0;0;-1;2e-07;11691.6
0x1569672ce_1;0;0;0;-1;2.51e-07;11691.6
0xc02ad24f1_1;0;0;0;-1;0.581;11692.1
0x5b84698b4_0;0;0;0;-1;1.242e-06;11692.1
0xbf9b91b38_1;0;0;0;-1;1.8e-07;11692.1
0x6869c1e51_0;0;0;0;-1;3.41e-07;11692.1
0x4553ca366_1;0;0;0;-1;2e-07;11692.1
0x276d06ce3_0;1;0;148;-1;3.0169;11695.2
0x499fed3b0_0;1;1;1496;4;2.07437;11697.2
0x20dc8b2bf_0;0;0;0;-1;8.11e-07;11697.2
0xa4e9ac603_0;0;0;0;-1;3e-07;11697.2
0x221e07b8_1;0;0;0;-1;2.71e-07;11697.2
0xce2a0b8b1_0;0;0;0;-1;1.8e-07;11697.3
0x64d13f8f3_0;0;0;0;-1;1.71e-07;11697.3
0x86545267a_2;0;0;0;-1;2.6e-07;11697.3
0xc79ead554_2;0;0;0;-1;2.81e-07;11697.3
0xd74d72442_0;0;0;0;-1;2e-07;11697.3
0xd18eb1e1c_1;0;0;0;-1;3e-07;11697.3
0x90353a7b7_1;0;0;0;-1;3.2e-07;11697.3
0xae28e8b6e_1;0;0;0;-1;3.31e-07;11697.3
0x7779b95a5_1;0;0;0;-1;2.01e-07;11697.3
0x75f74fb6f_2;0;0;0;-1;3.5e-07;11697.3
0x3a11338bf_2;0;0;0;-1;3.11e-07;11697.3
0x9f070bbc8_0;0;0;0;-1;2.6e-07;11697.3
0xfa17ed35_2;0;0;0;-1;2.71e-07;11697.3
0x5118ac0b8_0;1;1;988737;25;1742.05;13439.3
0x2f6671e5_2;0;0;0;-1;1.342e-06;13439.3
0xb08245837_0;0;0;0;-1;2e-07;13439.3
0x2723fb169_2;0;0;0;-1;2.1e-07;13439.3
0xccaef3703_1;0;0;0;-1;3.11e-07;13439.3
0x22072ce98_2;0;0;0;-1;2.9e-07;13439.3
0x3067c8cbe_1;0;0;0;-1;4.01e-07;13439.3
0x1215d79348_2;0;0;0;-1;3.11e-07;13439.3
0x3a6a17459_2;0;0;0;-1;2.91e-07;13439.3
0xce9052210_0;0;0;0;-1;2.8e-07;13439.3
0x8b162611e_2;0;0;0;-1;2.6e-07;13439.3
0xe565e44ea_0;0;0;0;-1;8.72e-07;13439.3
0xbb5bb5579_2;0;0;0;-1;2.21e-07;13439.3
0x8dc569e9d_0;0;0;0;-1;2.8e-07;13439.3
0x9a0efb147_0;0;0;0;-1;1.8e-07;13439.3
0x946ac2b6_1;0;0;0;-1;5.96248;13445.3
0x121b906961_0;0;0;0;-1;7.52e-07;13445.3
0xfe99394b0_1;0;0;0;-1;2.1e-07;13445.3
0x808f4aa94_0;0;0;0;-1;2.81e-07;13445.3
0xecb65f051_0;0;0;0;-1;3e-07;13445.3
0x2e600c017_0;0;0;0;-1;1.9e-07;13445.3
0xebd00f15b_0;0;0;0;-1;3.31e-07;13445.3
0x10fed38a88_0;0;0;0;-1;4.61e-07;13445.3
0xe1e6e0708_1;0;0;0;-1;2e-07;13445.3
0x7fe85deb7_0;0;0;0;-1;3e-07;13445.3
0x11e8bab220_1;0;0;0;-1;2.01e-07;13445.3
0x75de2e71f_2;0;0;0;-1;2.1e-07;13445.3
0xaa9526c16_0;0;0;0;-1;1.052e-06;13445.3
0xdba2d343b_1;0;0;0;-1;8.01e-07;13445.3
0x4ef75f79c_1;0;0;0;-1;4.01e-07;13445.3
0xfeba067b2_0;0;0;0;-1;8.22e-07;13445.3
0xd195d2c62_0;0;0;0;-1;4.1e-07;13445.3
0x9e2d102e1_1;0;0;0;-1;6.71e-07;13445.3
0x2a4c8b8ad_1;0;0;0;-1;4.31e-07;13445.3
0xaa38b2adb_1;0;0;0;-1;7.51e-07;13445.3
0x27fa5452e_1;0;0;0;-1;5.21e-07;13445.3
0x10da90c381_0;0;0;0;-1;5.11e-07;13445.4
0x17cc2a6b2_1;0;0;0;-1;3.41e-07;13445.4
0x85739009d_0;0;0;0;-1;5.21e-07;13445.4
0x739fdaf87_1;0;0;0;-1;2.8e-07;13445.4
0x10da4cd2b7_2;0;0;0;-1;2.91e-07;13445.4
0x63f6a34b0_1;0;0;0;-1;3.2e-07;13445.4
0xb63ebec9a_0;0;0;0;-1;3.5e-07;13445.4
0x10569e994a_0;0;0;0;-1;2.7e-07;13445.4
0x13c9824e1_2;0;0;0;-1;2.3e-07;13445.4
0xfdcecdf46_2;0;0;0;-1;2.01e-07;13445.4
0x4d5f8bbf_1;0;0;0;-1;8.32e-07;13445.4
0x119127d27a_1;0;0;0;-1;5.81e-07;13445.4
0xda8d391ba_1;0;0;0;-1;3.3e-07;13445.4
0x711bcfba6_2;0;0;0;-1;3.51e-07;13445.4
0x32460d62d_0;0;0;0;-1;3.5e-07;13445.4
0x1235c7d7e4_0;0;0;0;-1;4.1e-07;13445.4
0x900e2d163_2;0;0;0;-1;2.71e-07;13445.4
0x1036ead418_0;0;0;0;-1;3.01e-07;13445.4
0x895d7cab3_1;0;0;0;-1;2.01e-07;13445.4
0x995f0af3d_0;0;0;0;-1;2.8e-07;13445.4
0xa754c6fd1_2;0;0;0;-1;4.21e-07;13445.4
0xe11152fec_1;0;0;0;-1;4.01e-07;13445.4
0x1134def386_1;0;0;0;-1;3.6e-07;13445.4
0xb472bc132_1;0;0;0;-1;2.31e-07;13445.4
0xdb3b5f5d7_2;0;0;0;-1;1.9e-07;13445.4
0xead9a26c3_2;0;0;0;-1;1.9e-07;13445.4
0x79c8c6e4a_0;0;0;0;-1;1.9e-07;13445.4
